ID Cliente,Nº Productos,Saldo Promedio,Fecha Alta,Activo (Sí/No)
2745,2,11473.64,2019-06-30,Sí
2746,1,161402.27,2015-12-02,Sí
2747,1,157467.75,2024-07-11,Sí
2748,2,55126.06,2018-02-13,Sí
2749,3,236476.02,2016-01-02,Sí
2750,5,108297.02,2019-09-01,Sí
2751,1,16115.06,2019-03-24,Sí
2752,1,62745.26,2016-10-27,Sí
2753,3,176096.2,2015-11-11,Sí
2754,2,58388.78,2017-10-14,Sí
2755,5,22938.99,2018-07-24,Sí
2756,1,158249.49,2018-08-18,Sí
2757,1,134405.15,2019-11-14,Sí
2758,2,192703.8,2024-01-17,Sí
2759,3,195431.53,2021-01-26,Sí
2760,4,240384.46,2025-02-24,Sí
2761,3,23684.21,2016-03-22,Sí
2762,1,19357.46,2016-08-15,Sí
2763,1,246927.29,2017-04-10,Sí
2764,5,164763.49,2021-06-11,No
2765,3,181688.93,2015-12-17,Sí
2766,4,33155.68,2022-11-08,Sí
2767,5,26755.05,2022-12-17,No
2768,4,48460.86,2016-09-26,No
2769,5,112526.94,2021-06-20,Sí
2770,3,36442.28,2016-02-23,Sí
2771,1,117120.1,2022-04-20,Sí
2772,4,144768.62,2016-04-11,Sí
2773,3,10079.91,2024-08-03,No
2774,4,37418.95,2022-05-27,Sí
2775,3,100046.85,2021-09-18,Sí
2776,5,22799.15,2020-07-17,Sí
2777,3,42046.95,2021-09-27,Sí
2778,5,65631.13,2022-01-19,Sí
2779,1,113104.34,2022-08-25,Sí
2780,5,181560.93,2016-05-23,Sí
2781,2,41845.27,2024-09-30,No
2782,1,187110.06,2017-10-05,Sí
2783,3,215214.58,2021-05-06,Sí
2784,3,166354.9,2023-10-02,Sí
2785,2,20494.17,2019-03-22,No
2786,3,115756.88,2023-01-19,No
2787,1,168415.84,2022-11-21,Sí
2788,1,244843.15,2018-04-24,Sí
2789,5,238434.01,2016-03-20,Sí
2790,4,104968.76,2025-05-20,Sí
2791,3,157823.46,2015-08-27,No
2792,2,223795.64,2023-06-19,Sí
2793,1,209451.1,2022-04-26,Sí
2794,1,125061.24,2023-06-13,Sí
2795,1,72697.92,2019-05-16,No
2796,4,42903.99,2022-12-01,Sí
2797,4,127115.24,2016-02-04,Sí
2798,3,183483.01,2022-04-29,Sí
2799,2,242744.73,2015-10-27,Sí
2800,4,216835.58,2019-01-03,Sí
2801,5,59017.83,2015-07-28,Sí
2802,4,182746.75,2023-12-29,Sí
2803,1,79384.3,2023-06-06,Sí
2804,2,174033.42,2019-01-10,Sí
2805,3,169793.31,2024-10-06,Sí
2806,4,75383.34,2020-03-28,No
2807,1,66253.27,2023-09-16,No
2808,5,34945.06,2024-08-16,Sí
2809,5,22129.51,2020-12-16,No
2810,3,216028.25,2016-07-29,Sí
2811,3,21963.85,2021-04-09,Sí
2812,4,31297.88,2019-04-06,Sí
2813,3,67324.49,2018-02-28,Sí
2814,1,223038.0,2024-06-26,Sí
2815,1,89905.69,2025-05-14,Sí
2816,1,56031.89,2022-11-04,Sí
2817,4,181733.32,2021-12-25,Sí
2818,4,86576.74,2016-08-15,Sí
2819,3,90007.99,2019-11-27,Sí
2820,4,187354.38,2016-04-19,Sí
2821,1,70396.68,2022-12-20,Sí
2822,2,225222.41,2024-08-26,Sí
2823,1,144741.2,2019-03-24,Sí
2824,2,139079.61,2019-01-19,Sí
2825,3,73540.54,2019-05-14,Sí
2826,5,210422.64,2021-06-11,Sí
2827,4,147459.89,2019-05-31,Sí
2828,4,47323.97,2024-01-19,No
2829,1,59511.58,2023-12-10,Sí
2830,1,122381.42,2024-12-28,Sí
2831,2,197114.04,2025-02-06,Sí
2832,4,235430.87,2015-08-29,Sí
2833,3,169239.67,2017-03-24,No
2834,1,131474.38,2023-04-10,Sí
2835,4,70175.67,2024-10-27,Sí
2836,5,171488.31,2017-05-27,Sí
2837,2,245737.54,2017-09-27,Sí
2838,1,124293.39,2025-03-21,Sí
2839,1,48914.05,2022-03-05,Sí
2840,3,34801.74,2020-09-29,Sí
2841,1,74621.48,2019-11-07,Sí
2842,4,146666.08,2024-01-23,Sí
2843,4,237233.27,2017-09-07,Sí
2844,4,81799.62,2019-08-16,Sí
2845,5,83293.88,2022-01-15,Sí
2846,5,125483.12,2016-08-13,No
2847,1,230450.16,2020-11-08,Sí
2848,5,110573.21,2015-07-15,Sí
2849,5,63575.05,2021-01-16,Sí
2850,3,49151.42,2015-07-17,Sí
2851,5,119683.69,2020-10-08,Sí
2852,2,202162.58,2019-12-30,Sí
2853,2,79924.58,2019-04-22,Sí
2854,2,133005.43,2024-05-02,Sí
2855,1,154721.99,2016-08-18,Sí
2856,4,118112.9,2015-10-14,Sí
2857,3,56005.66,2021-12-21,Sí
2858,1,231218.96,2024-07-07,Sí
2859,4,145707.82,2018-03-26,Sí
2860,3,184992.25,2022-04-24,Sí
2861,3,162650.32,2023-09-15,Sí
2862,3,249531.53,2017-06-11,Sí
2863,2,119514.43,2018-01-07,Sí
2864,2,111993.37,2021-08-26,Sí
2865,2,96433.57,2024-08-09,Sí
2866,3,96790.83,2019-12-07,No
2867,3,76184.85,2016-11-12,No
2868,2,245351.23,2020-10-23,Sí
2869,3,218987.69,2023-03-09,No
2870,2,86001.52,2023-01-24,Sí
2871,2,83254.97,2020-01-25,Sí
2872,2,34848.16,2024-03-20,Sí
2873,4,220487.41,2025-03-14,Sí
2874,3,99223.85,2016-12-16,Sí
2875,1,147427.69,2020-04-21,Sí
2876,2,226090.65,2017-09-21,Sí
2877,1,107944.16,2024-03-22,Sí
2878,4,203648.33,2015-10-03,Sí
2879,3,113268.55,2025-05-01,No
2880,2,178225.83,2021-10-29,No
2881,2,113484.26,2019-01-23,No
2882,2,104262.19,2016-07-23,No
2883,1,247770.22,2016-02-19,Sí
2884,4,156963.96,2016-05-05,Sí
2885,3,98173.88,2016-11-26,Sí
2886,4,71876.67,2016-12-21,No
2887,2,19543.93,2023-07-14,Sí
2888,4,179575.92,2024-04-07,Sí
2889,1,99317.78,2022-04-03,Sí
2890,5,207101.0,2022-08-03,Sí
2891,5,97328.43,2016-04-03,Sí
2892,3,99599.01,2024-01-29,Sí
2893,3,197003.44,2016-01-11,Sí
2894,4,127472.0,2019-04-06,Sí
2895,3,222374.74,2019-09-11,Sí
2896,1,151632.58,2016-02-23,Sí
2897,2,67754.76,2016-06-30,Sí
2898,2,146385.25,2019-11-28,No
2899,4,10960.4,2021-02-28,Sí
2900,2,84975.37,2015-08-28,Sí
2901,4,59908.56,2021-10-26,Sí
2902,3,167005.09,2018-04-04,Sí
2903,3,42649.26,2020-03-18,Sí
2904,1,79623.39,2021-08-18,Sí
2905,2,89514.05,2015-12-14,Sí
2906,1,10790.37,2017-09-05,Sí
2907,5,21223.98,2018-05-31,Sí
2908,1,84670.27,2017-08-07,Sí
2909,4,63365.55,2024-04-08,Sí
2910,4,38057.62,2022-09-28,Sí
2911,1,46998.8,2019-12-26,Sí
2912,3,210528.87,2017-10-17,Sí
2913,5,173996.7,2017-02-26,No
2914,1,126188.21,2018-02-27,Sí
2915,3,228129.95,2023-03-21,Sí
2916,1,17092.67,2021-09-28,Sí
2917,2,92784.38,2016-10-21,Sí
2918,4,207612.09,2016-04-19,Sí
2919,2,160789.36,2024-12-20,Sí
2920,2,245604.98,2023-01-05,Sí
2921,5,236683.58,2022-07-25,No
2922,3,50786.2,2020-01-25,Sí
2923,4,243276.88,2016-08-09,Sí
2924,2,236928.35,2020-09-11,Sí
2925,4,99666.63,2021-02-11,Sí
2926,3,245891.27,2024-01-08,Sí
2927,1,18602.6,2020-10-21,Sí
2928,2,168580.13,2021-09-16,Sí
2929,3,73875.47,2024-09-04,Sí
2930,4,41071.14,2025-01-22,Sí
2931,3,148608.38,2017-07-12,Sí
2932,1,83524.07,2019-11-17,Sí
2933,3,170038.08,2018-05-04,Sí
2934,4,139595.45,2016-05-22,Sí
2935,2,104221.46,2022-06-03,Sí
2936,2,53637.32,2024-11-08,Sí
2937,5,154300.05,2018-11-21,Sí
2938,4,209015.35,2023-12-31,Sí
2939,5,154001.07,2016-10-07,Sí
2940,5,156525.41,2020-06-29,Sí
2941,1,132840.97,2019-10-10,Sí
2942,4,103177.63,2024-12-18,Sí
2943,2,119789.93,2022-08-20,Sí
2944,4,247490.02,2015-09-11,Sí
2945,1,189920.44,2017-02-01,Sí
2946,4,113334.27,2018-02-04,Sí
2947,4,119751.14,2020-05-18,No
2948,5,129911.68,2024-08-28,Sí
2949,4,168235.41,2016-04-06,Sí
2950,5,121829.98,2015-08-06,Sí
2951,5,174682.99,2022-11-24,No
2952,3,89005.07,2018-09-06,No
2953,1,108553.51,2017-04-28,Sí
2954,5,217372.75,2020-11-26,Sí
2955,4,88937.36,2016-07-16,Sí
2956,5,241464.82,2020-02-27,Sí
2957,5,51401.19,2016-04-20,Sí
2958,5,68003.16,2018-12-23,Sí
2959,2,121283.14,2024-02-18,Sí
2960,2,201378.09,2015-06-21,Sí
2961,2,185578.11,2020-10-22,Sí
2962,2,51871.84,2025-03-15,Sí
2963,3,66804.41,2019-12-15,Sí
2964,5,148063.12,2021-05-05,Sí
2965,3,80839.54,2024-08-25,Sí
2966,4,111358.08,2023-03-11,Sí
2967,1,126782.6,2021-04-19,Sí
2968,3,152619.04,2015-10-09,Sí
2969,2,70252.32,2018-09-27,Sí
2970,2,49153.63,2017-03-04,No
2971,4,105655.21,2020-09-02,No
2972,5,29686.29,2022-05-07,Sí
2973,1,136423.64,2019-12-15,Sí
2974,3,211505.24,2020-07-18,Sí
2975,5,38554.16,2017-10-23,Sí
2976,5,37055.33,2024-02-05,Sí
2977,3,29252.27,2016-03-01,Sí
2978,3,213486.71,2024-09-29,Sí
2979,3,29369.17,2024-02-28,No
2980,3,246030.89,2016-03-14,No
2981,2,95999.51,2016-02-11,No
2982,5,88902.92,2017-04-21,Sí
2983,5,31991.62,2021-02-09,No
2984,2,150553.89,2022-03-01,Sí
2985,5,150611.73,2018-01-08,Sí
2986,3,128513.4,2020-12-13,Sí
2987,1,84644.84,2016-10-07,Sí
2988,5,98459.41,2020-06-17,No
2989,1,86920.81,2022-06-10,Sí
2990,1,112275.14,2016-10-26,Sí
2991,2,92029.15,2022-11-19,Sí
2992,4,172124.16,2025-03-19,No
2993,5,80988.75,2020-02-01,Sí
2994,2,94201.18,2016-09-18,Sí
2995,2,114510.37,2023-02-24,Sí
2996,1,10950.84,2015-09-17,Sí
2997,5,128099.82,2015-12-04,Sí
2998,2,71396.75,2015-09-08,Sí
2999,3,23476.11,2021-10-09,Sí
3000,2,228645.11,2021-10-05,No
